file_name,PA_length,PA_diameter,Node_nb,SA_nb,SA_average,SA_int,TA_nb,TA_average,TA_int,QA_nb,Sp_nb,SA,SA_length,node,TA_nb,Sp_nb,SA_int,TA,TA_length,QA_nb,Sp_nb,TA_int,QA,QA_length,Sp_nb,QA_int
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA6,3.42,6,2,5,0.73,SA6_TA1,0.62,0,3,0.35,NV,NV,NV,NV
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA6,3.42,6,2,5,0.73,SA6_TA2,0.78,0,2,0.73,NV,NV,NV,NV
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA7,3.35,7,3,3,0.86,SA7_TA1,0.9,0,4,0.36,NV,NV,NV,NV
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA7,3.35,7,3,3,0.86,SA7_TA2,0.87,0,0,0.88,NV,NV,NV,NV
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA7,3.35,7,3,3,0.86,SA7_TA3,0.8,0,4,1.33,NV,NV,NV,NV
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA8,3.15,8,2,8,0.85,SA8_TA1,0.83,0,3,0.35,NV,NV,NV,NV
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA8,3.15,8,2,8,0.85,SA8_TA2,0.7,0,2,0.92,NV,NV,NV,NV
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA9,3.08,9,2,2,0.99,SA9_TA1,0.8,0,0,0.59,NV,NV,NV,NV
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA9,3.08,9,2,2,0.99,SA9_TA2,0.7,0,2,1.14,NV,NV,NV,NV
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA10,3.04,10,2,2,0.65,SA10_TA1,0.83,0,2,0.67,NV,NV,NV,NV
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA10,3.04,10,2,2,0.65,SA10_TA2,0.64,0,0,1.3,NV,NV,NV,NV
CRL1_1_2 copie,9.08,0.1,11,11.0,3.31,0.91,22.0,2.0,0.8,0.0,129,SA11,2.83,11,1,0,0.72,SA11_TA1,0.8,0,3,0.61,NV,NV,NV,NV

CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA1,3.94,1,0,6,0,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA2,3.81,2,3,5,2.14,SA2_TA1,0.57,0,2,0.28,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA2,3.81,2,3,5,2.14,SA2_TA2,0.56,0,2,0.68,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA2,3.81,2,3,5,2.14,SA2_TA3,0.83,0,0,1.0,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA3,3.73,3,2,5,0.99,SA3_TA1,0.6,0,0,0.39,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA3,3.73,3,2,5,0.99,SA3_TA2,0.81,0,3,0.8,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA4,3.93,4,3,18,0.35,SA4_TA1,0.8,0,2,0.44,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA4,3.93,4,3,18,0.35,SA4_TA2,0.95,0,4,0.81,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA4,3.93,4,3,18,0.35,SA4_TA3,0.8,0,1,1.54,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA5,3.77,5,2,8,1.24,SA5_TA1,0.74,0,3,0.37,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA5,3.77,5,2,8,1.24,SA5_TA2,0.9,0,0,0.93,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA6,3.73,6,2,4,0.23,SA6_TA1,0.8,0,0,0.59,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA6,3.73,6,2,4,0.23,SA6_TA2,0.81,0,3,1.13,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA7,3.2,7,2,5,0.9,SA7_TA1,0.71,0,3,0.39,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA7,3.2,7,2,5,0.9,SA7_TA2,0.86,0,2,0.92,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA8,3.17,8,2,0,1.18,SA8_TA1,0.75,0,3,0.46,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA8,3.17,8,2,0,1.18,SA8_TA2,0.84,0,3,0.98,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA9,2.95,9,1,4,0.99,SA9_TA1,0.88,0,2,0.36,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA10,3.1,10,1,0,0.09,SA10_TA1,0.85,0,0,0.59,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA11,2.7,11,1,5,1.28,SA11_TA1,0.84,0,3,0.46,NV,NV,NV,NV
CRL1_1_3 copie,10.11,0.1,12,12.0,3.36,0.92,19.0,1.58,0.73,0.0,122,SA12,2.26,12,0,4,0.73,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV

CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA1,2.29,1,0,1,0,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA2,2.87,2,0,5,0.51,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA3,3.09,3,0,0,0.26,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA4,4.13,4,3,8,0.9,SA4_TA1,0.94,0,2,1.07,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA4,4.13,4,3,8,0.9,SA4_TA2,0.28,0,0,2.25,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA4,4.13,4,3,8,0.9,SA4_TA3,0.28,0,2,2.76,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA5,3.12,5,1,4,0.87,SA5_TA1,0.75,0,2,1.21,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA6,3.58,6,3,4,0.71,SA6_TA1,0.77,0,0,0.4,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA6,3.58,6,3,4,0.71,SA6_TA2,0.79,0,4,0.95,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA6,3.58,6,3,4,0.71,SA6_TA3,0.84,0,4,1.46,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA7,3.14,7,1,4,0.87,SA7_TA1,0.83,0,2,0.79,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA8,3.33,8,2,5,1.27,SA8_TA1,0.78,0,2,0.63,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA8,3.33,8,2,5,1.27,SA8_TA2,0.82,0,2,1.14,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA9,3.51,9,2,0,0.1,SA9_TA1,0.72,0,2,0.7,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA9,3.51,9,2,0,0.1,SA9_TA2,0.92,0,0,1.15,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA10,3.05,10,1,7,1.35,SA10_TA1,0.49,0,0,0.7,NV,NV,NV,NV
CRL1_2_1 copie,6.84,0.08,10,11.0,3.2,0.68,14.0,1.27,1.22,0.0,111,SA11,3.04,10,1,5,0.0,SA11_TA1,0.72,0,2,0.6,NV,NV,NV,NV

CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA1,2.64,1,0,4,0,NV,NV,NV,NV,NV,NV,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA2,2.83,2,1,4,0.84,SA2_TA1,0.67,0,2,0.85,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA3,3.25,3,2,3,0.41,SA3_TA1,0.66,0,2,0.95,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA3,3.25,3,2,3,0.41,SA3_TA2,0.64,0,2,1.35,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA4,2.83,4,1,4,1.14,SA4_TA1,0.65,0,2,1.0,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA5,3.46,5,3,3,0.26,SA5_TA1,0.75,0,1,0.5,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA5,3.46,5,3,3,0.26,SA5_TA2,0.68,0,4,0.98,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA5,3.46,5,3,3,0.26,SA5_TA3,0.81,0,1,1.48,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA6,2.9,6,2,7,1.2,SA6_TA1,0.69,0,1,0.78,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA6,2.9,6,2,7,1.2,SA6_TA2,0.68,0,5,1.16,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA7,3.07,7,3,6,0.97,SA7_TA1,0.68,0,2,0.45,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA7,3.07,7,3,6,0.97,SA7_TA2,0.82,0,2,0.99,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA7,3.07,7,3,6,0.97,SA7_TA3,0.54,0,2,1.46,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA8,3.21,8,2,0,0.07,SA8_TA1,0.58,0,3,0.68,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA8,3.21,8,2,0,0.07,SA8_TA2,0.62,0,2,1.06,NV,NV,NV,NV
CRL1_2_2 copie,6.03,0.08,9,10.0,2.94,0.67,17.0,1.7,1.02,0.0,99,SA9,2.07,9,2,7,1.14,SA9_TA1,0.55,0,2,0.63,NV,NV,NV,NV
